home_points_per_match,away_points_per_match,home_average_goals_for,away_average_goals_for,home_average_goals_against,away_average_goals_against,home_shots_on_goal,away_shots_on_goal,home_ball_possession,away_ball_possession,home_pass_accuracy,away_pass_accuracy,home_rest_days,away_rest_days,home_home_points,away_away_points,home_home_goals,away_away_goals,home_possession_matches,away_possession_matches,home_average_possession,away_average_possession,home_highest_possession,away_highest_possession,home_possession_above_50_percentage,away_possession_above_50_percentage,home_pass_matches,away_pass_matches,home_average_total_passes,away_average_total_passes,home_average_accurate_passes,away_average_accurate_passes,home_average_pass_accuracy,away_average_pass_accuracy,home_above_85_accuracy_percentage,away_above_85_accuracy_percentage,home_shooting_matches,away_shooting_matches,home_average_total_shots,away_average_total_shots,home_average_shots_on_goal,away_average_shots_on_goal,home_shot_accuracy_percentage,away_shot_accuracy_percentage,home_goal_conversion_percentage,away_goal_conversion_percentage,home_shots_per_goal,away_shots_per_goal,home_goalkeeper_matches,away_goalkeeper_matches,home_average_saves,away_average_saves,home_average_goals_conceded_gk,away_average_goals_conceded_gk,home_save_percentage,away_save_percentage,home_clean_sheet_percentage,away_clean_sheet_percentage,points_difference,points_closeness,goals_for_difference,goals_for_closeness,goals_against_difference,possession_difference,possession_closeness,total_passes_difference,accurate_passes_difference,pass_accuracy_difference,pass_accuracy_closeness,high_accuracy_difference,total_shots_difference,shots_on_goal_difference,shot_accuracy_difference,goal_conversion_difference,shots_per_goal_difference,saves_difference,save_percentage_difference,clean_sheet_difference,attack_closeness,fixture_id,kickoff,home_team_id,away_team_id,home_goals,away_goals,result
1.2,1.6,1.9,0.9,1.8,0.8,3.67,3.71,38.0,41.29,70.17,74.29,8.44,8.22,0.4,1.0,1.6,0.6,6,7,38.0,41.29,60.0,52.0,16.67,28.57,6,7,307.0,370.71,220.67,279.14,70.3,74.33,0.0,0.0,6,7,12.0,12.14,3.67,3.71,30.56,30.59,18.06,9.41,5.54,10.62,6,7,4.0,2.43,2.0,0.57,66.67,80.95,16.67,42.86,-0.40000000000000013,0.8571428571938775,0.9999999999999999,0.6428571429846939,1.0,-3.289999999999999,0.9585067473835477,-63.70999999999998,-58.47,-4.030000000000001,0.9721357947868897,0.0,-0.14000000000000057,-0.040000000000000036,-0.030000000000001137,8.649999999999999,-5.079999999999999,1.5699999999999998,-14.280000000000001,-26.189999999999998,0.7758258587726861,780,2024-11-23 14:30:00,42,55,1,0,H
1.6,1.7,1.8,1.3,1.8,1.1,5.29,4.86,62.86,50.0,87.86,80.0,8.0,8.33,3.0,1.4,2.8,1.0,7,7,62.86,50.0,75.0,73.0,85.71,57.14,7,7,594.57,465.29,524.14,376.14,87.77,80.01,85.71,14.29,7,7,14.29,15.0,5.29,4.86,37.0,32.38,14.0,11.43,7.14,8.75,7,7,2.43,1.71,1.71,1.14,58.62,60.0,28.57,28.57,-0.09999999999999987,0.9696969697061525,0.5,0.838709677471384,0.7,12.86,0.8860535176334746,129.28000000000003,148.0,7.759999999999991,0.9537489569677331,71.41999999999999,-0.7100000000000009,0.4299999999999997,4.619999999999997,2.5700000000000003,-1.6100000000000003,0.7200000000000002,-1.3800000000000026,0.0,0.8903527146805502,781,2024-11-23 14:30:00,46,41,4,0,H
0.9,2.1,1.3,1.5,1.9,0.5,5.14,4.14,44.43,56.86,80.57,82.71,8.44,8.33,1.2,2.0,2.0,1.4,7,7,44.43,56.86,55.0,69.0,14.29,71.43,7,7,399.71,552.71,322.86,461.0,80.6,82.7,0.0,42.86,7,7,11.86,12.43,5.14,4.14,43.37,33.33,15.66,12.64,6.38,7.91,7,7,3.71,3.57,2.43,0.29,60.47,92.59,0.0,85.71,-1.2000000000000002,0.6000000001333332,-0.19999999999999996,0.9285714285969388,1.4,-12.43,0.8772830486733411,-153.00000000000006,-138.14,-2.1000000000000085,0.9871402327006298,-42.86,-0.5700000000000003,1.0,10.04,3.0199999999999996,-1.5300000000000002,0.14000000000000012,-32.120000000000005,-85.71,0.8969860129393258,782,2024-11-23 14:30:00,47,52,4,3,H
1.7,1.0,2.1,1.3,1.6,1.5,7.57,4.57,59.86,40.71,87.71,73.71,8.22,8.22,1.6,1.2,2.0,1.6,7,7,59.86,40.71,79.0,50.0,85.71,0.0,7,7,607.43,344.0,540.29,254.29,87.75,73.72,85.71,0.0,7,7,20.57,12.14,7.57,4.57,36.81,37.65,12.5,14.12,8.0,7.08,7,7,2.43,2.43,1.86,1.57,56.67,60.71,0.0,42.86,0.7,0.7407407408367628,0.8,0.7647058824221453,0.10000000000000009,19.15,0.8095853634303511,263.42999999999995,286.0,14.030000000000001,0.9131107945753817,85.71,8.43,3.0,-0.8399999999999963,-1.6199999999999992,0.9199999999999999,0.0,-4.039999999999999,-42.86,0.8975227195776202,783,2024-11-23 14:30:00,48,54,5,2,H
1.3,0.2,1.9,1.0,1.9,3.0,5.86,4.0,58.71,44.0,85.14,74.0,8.22,8.44,1.6,0.0,2.6,1.2,7,7,58.71,44.0,70.0,58.0,85.71,14.29,7,7,539.57,355.0,462.0,263.86,85.1,74.07,57.14,0.0,7,7,15.43,13.29,5.86,4.0,37.96,30.11,13.89,7.53,7.2,13.29,7,7,3.29,3.29,2.14,2.43,60.53,57.5,0.0,0.0,1.1,0.26666666715555554,0.8999999999999999,0.6896551725208087,-1.1,14.71,0.8567812287035655,184.57000000000005,198.14,11.030000000000001,0.9307030219266778,57.14,2.1400000000000006,1.8600000000000003,7.850000000000001,6.36,-6.089999999999999,0.0,3.030000000000001,0.0,0.7591379809526891,784,2024-11-23 14:30:00,51,53,2,0,H
1.4,1.6,1.4,1.6,1.4,1.5,5.0,4.62,44.75,56.62,78.62,84.88,8.0,8.1,2.0,1.4,1.6,1.6,8,8,44.75,56.62,56.0,70.0,25.0,62.5,8,8,378.75,490.25,298.75,417.38,78.48,84.8,12.5,75.0,8,8,16.25,14.62,5.0,4.62,30.77,31.62,7.69,11.97,13.0,8.36,8,8,4.0,2.62,1.25,1.25,76.19,67.74,12.5,37.5,-0.20000000000000018,0.9333333333555555,-0.20000000000000018,0.9333333333555555,-0.10000000000000009,-11.869999999999997,0.8829042122927602,-111.5,-118.63,-6.319999999999993,0.9612934835867143,-62.5,1.6300000000000008,0.3799999999999999,-0.8500000000000014,-4.28,4.640000000000001,1.38,8.450000000000003,-25.0,0.9006694798668713,420,2024-11-23 15:00:00,3,15,1,2,A
1.8,0.6,1.6,1.6,1.2,2.5,4.75,3.75,49.62,44.25,84.25,79.75,8.3,7.9,2.0,0.4,1.8,1.4,8,8,49.62,44.25,59.0,56.0,62.5,12.5,8,8,436.5,375.62,368.88,302.25,84.23,79.57,62.5,12.5,8,8,14.38,10.25,4.75,3.75,33.04,36.59,9.57,12.2,10.45,8.2,8,8,3.12,3.75,1.38,2.88,69.44,56.6,12.5,0.0,1.2000000000000002,0.5000000002083332,0.0,1.0,-1.3,5.369999999999997,0.9427932246730287,60.879999999999995,66.63,4.660000000000011,0.9715506715508452,50.0,4.130000000000001,1.0,-3.5500000000000043,-2.629999999999999,2.25,-0.6299999999999999,12.839999999999996,12.5,0.9427359255484001,421,2024-11-23 15:00:00,4,5,1,4,A
1.6,1.8,1.6,1.4,1.2,0.9,5.88,5.29,49.25,39.43,81.88,76.71,8.1,8.1,2.2,2.2,2.4,1.6,8,7,49.25,39.43,75.0,53.0,62.5,28.57,8,7,416.5,342.43,351.25,265.43,81.96,76.69,50.0,0.0,8,7,15.12,12.71,5.88,5.29,38.84,41.57,12.4,7.87,8.07,12.71,8,7,3.38,2.71,1.0,0.86,77.14,76.0,37.5,28.57,-0.19999999999999996,0.9411764706055363,0.20000000000000018,0.9333333333555555,0.29999999999999993,9.82,0.8892647722159532,74.07,85.82,5.269999999999996,0.9667822250238464,50.0,2.4099999999999984,0.5899999999999999,-2.729999999999997,4.53,-4.640000000000001,0.6699999999999999,1.1400000000000006,8.93,0.8919664508248918,422,2024-11-23 15:00:00,8,19,3,0,H
1.0,1.3,1.0,2.0,1.4,2.1,3.62,5.25,37.38,46.12,76.38,81.75,8.1,8.1,1.0,0.0,1.0,0.8,8,8,37.38,46.12,47.0,57.0,0.0,25.0,8,8,322.38,431.62,246.25,353.25,76.24,81.8,0.0,37.5,8,8,10.88,10.75,3.62,5.25,33.33,48.84,10.34,16.28,9.67,6.14,8,8,2.75,5.25,1.88,1.88,59.46,73.68,25.0,0.0,-0.30000000000000004,0.8695652174480151,-1.0,0.6666666667777779,-0.7000000000000002,-8.739999999999995,0.8953293413186189,-109.24000000000001,-107.0,-5.560000000000002,0.9648190331563856,-37.5,0.13000000000000078,-1.63,-15.510000000000005,-5.940000000000001,3.5300000000000002,-2.5,-14.220000000000006,25.0,0.7515903836134559,423,2024-11-23 15:00:00,9,17,0,0,D
1.5,0.7,1.5,0.7,1.6,1.3,4.0,4.14,51.62,48.71,86.0,78.43,8.1,7.8,1.6,0.4,1.4,1.0,8,7,51.62,48.71,73.0,67.0,50.0,57.14,8,7,448.0,446.57,387.38,355.29,85.92,78.3,50.0,0.0,8,7,11.75,13.14,4.0,4.14,34.04,31.52,15.96,5.43,6.27,18.4,8,7,2.5,3.14,1.25,1.43,66.67,68.75,12.5,14.29,0.8,0.6363636365289256,0.8,0.6363636365289256,0.30000000000000004,2.9099999999999966,0.9709957141436162,1.4300000000000068,32.089999999999975,7.6200000000000045,0.9535988308369651,50.0,-1.3900000000000006,-0.13999999999999968,2.5199999999999996,10.530000000000001,-12.129999999999999,-0.6400000000000001,-2.0799999999999983,-1.7899999999999991,0.7018798165167984,424,2024-11-23 15:00:00,20,16,2,2,D
2.1,0.9,1.4,1.1,0.5,1.9,4.4,3.3,49.3,42.2,83.4,70.8,7.1,6.8,2.33,0.43,2.0,1.0,10,10,49.3,42.2,63.0,62.0,50.0,30.0,10,10,506.0,306.6,425.5,219.5,83.43,70.66,60.0,0.0,10,10,12.6,11.5,4.4,3.3,34.92,28.7,12.7,11.3,7.88,8.85,10,10,2.6,2.7,0.6,1.8,81.25,60.0,50.0,20.0,1.2000000000000002,0.6000000001333332,0.2999999999999998,0.880000000048,-1.4,7.099999999999994,0.9224043715855476,199.39999999999998,206.0,12.77000000000001,0.9171263547282943,60.0,1.0999999999999996,1.1000000000000005,6.220000000000002,1.3999999999999986,-0.9699999999999998,-0.10000000000000009,21.25,30.0,0.9079662230778555,1506,2024-11-23 15:15:00,80,90,2,1,H
1.4,1.7,1.1,1.9,0.9,1.4,5.12,5.29,55.62,60.0,82.12,87.57,7.9,8.2,1.6,2.5,1.0,3.0,8,7,55.62,60.0,63.0,76.0,87.5,71.43,8,7,474.88,589.0,392.5,523.14,82.09,87.51,25.0,71.43,8,7,13.88,12.14,5.12,5.29,36.94,43.53,8.11,18.82,12.33,5.31,8,7,2.88,3.43,0.5,1.14,85.19,75.0,62.5,14.29,-0.30000000000000004,0.9032258064828304,-0.7999999999999998,0.7333333334222223,-0.4999999999999999,-4.380000000000003,0.9621172807476032,-114.12,-130.64,-5.420000000000002,0.968042452830377,-46.43000000000001,1.7400000000000002,-0.16999999999999993,-6.590000000000003,-10.71,7.0200000000000005,-0.5500000000000003,10.189999999999998,48.21,0.7512472416922013,102,2024-11-23 16:00:00,38,24,1,3,A
1.7,1.8,1.8,1.5,1.2,0.7,6.25,4.0,55.25,63.38,88.38,91.0,8.1,7.1,2.0,2.2,2.0,2.4,8,8,55.25,63.38,62.0,73.0,75.0,87.5,8,8,475.38,609.88,421.62,555.62,88.28,91.03,75.0,100.0,8,8,15.25,12.75,6.25,4.0,40.98,31.37,13.11,10.78,7.62,9.27,8,8,2.5,1.38,1.12,0.12,68.97,91.67,37.5,87.5,-0.10000000000000009,0.9714285714367347,0.30000000000000004,0.9090909091184572,0.5,-8.130000000000003,0.9314675883003332,-134.5,-134.0,-2.75,0.9846634320451472,-25.0,2.5,2.25,9.609999999999996,2.33,-1.6499999999999995,1.12,-22.700000000000003,-50.0,0.8929113413448473,1117,2024-11-23 17:00:00,60,65,0,0,D
2.0,1.5,2.0,2.2,1.3,1.2,7.0,6.88,65.5,62.0,90.38,87.0,7.9,8.0,2.6,0.8,2.4,1.4,8,8,65.5,62.0,78.0,71.0,100.0,87.5,8,8,648.5,543.38,587.25,473.88,90.38,86.94,100.0,75.0,8,8,19.62,18.12,7.0,6.88,35.67,37.93,12.1,12.41,8.26,8.06,8,8,2.12,2.12,1.12,1.12,65.38,65.38,12.5,25.0,0.5,0.8571428571836734,-0.20000000000000018,0.9523809523922903,0.10000000000000009,3.5,0.9725490196080584,105.12,113.37,3.4399999999999977,0.9806000451162835,25.0,1.5,0.1200000000000001,-2.259999999999998,-0.3100000000000005,0.1999999999999993,0.0,0.0,-12.5,0.9696755106124278,425,2024-11-23 17:30:00,14,11,0,4,A
2.0,1.5,2.6,1.7,1.6,2.1,5.0,4.0,40.29,49.5,83.14,82.67,8.22,8.22,2.5,2.0,3.75,2.6,7,6,40.29,49.5,53.0,65.0,14.29,50.0,7,6,380.86,470.33,318.14,392.83,83.06,82.65,28.57,16.67,7,6,13.29,10.83,5.0,4.0,37.63,36.92,16.13,12.31,6.2,8.12,7,6,5.0,2.67,1.57,2.0,76.09,57.14,14.29,16.67,0.5,0.8571428571836734,0.9000000000000001,0.7906976744672796,-0.5,-9.21,0.8974273304388303,-89.46999999999997,-74.69,0.4099999999999966,0.9975257980809998,11.899999999999999,2.459999999999999,1.0,0.7100000000000009,3.8199999999999985,-1.919999999999999,2.33,18.950000000000003,-2.3800000000000026,0.8822853342607857,785,2024-11-23 17:30:00,49,43,1,0,H
1.0,1.6,1.2,0.9,1.7,0.8,4.44,4.3,58.11,47.3,84.56,80.2,6.6,7.2,1.0,1.5,1.17,1.0,9,10,58.11,47.3,71.0,60.0,77.78,40.0,9,10,528.11,385.2,447.89,308.9,84.59,80.16,44.44,0.0,9,10,12.22,11.9,4.44,4.3,36.36,36.13,8.18,8.4,12.22,11.9,9,10,3.11,3.3,1.89,0.8,62.22,80.49,0.0,40.0,-0.6000000000000001,0.7692307693195266,0.29999999999999993,0.8571428572108843,0.8999999999999999,10.810000000000002,0.8974480599573338,142.91000000000003,138.99,4.430000000000007,0.9731107739000114,44.44,0.3200000000000003,0.14000000000000057,0.22999999999999687,-0.22000000000000064,0.3200000000000003,-0.18999999999999995,-18.269999999999996,-40.0,0.9469003356634059,1507,2024-11-23 17:30:00,84,98,2,3,A
1.4,1.0,1.1,1.1,1.3,2.0,3.6,2.3,57.8,42.5,89.1,77.8,7.0,6.5,1.67,0.17,1.83,0.5,10,10,57.8,42.5,71.0,56.0,80.0,20.0,10,10,544.4,352.2,484.5,277.2,88.84,77.66,100.0,10.0,10,10,10.6,9.0,3.6,2.3,33.96,25.56,10.38,11.11,9.64,9.0,10,10,2.3,4.5,1.3,1.7,63.89,72.58,30.0,10.0,0.3999999999999999,0.8333333334027778,0.0,1.0,-0.7,15.299999999999997,0.8474576271201649,192.2,207.3,11.180000000000007,0.932852852853256,90.0,1.5999999999999996,1.3000000000000003,8.400000000000002,-0.7299999999999986,0.6400000000000006,-2.2,-8.689999999999998,20.0,0.9416338932349794,1508,2024-11-23 17:30:00,93,88,4,1,H
1.0,0.6,1.0,1.0,2.4,3.0,3.12,4.0,42.25,47.43,78.5,81.29,8.1,8.0,1.8,0.0,1.2,0.6,8,7,42.25,47.43,59.0,69.0,25.0,42.86,8,7,363.25,398.86,288.12,329.14,78.56,81.46,12.5,42.86,8,7,10.88,10.14,3.12,4.0,28.74,39.44,6.9,11.27,14.5,8.88,8,7,3.12,2.86,2.5,3.0,55.56,48.78,12.5,0.0,0.4,0.75000000015625,0.0,1.0,-0.6000000000000001,-5.18,0.9422390722575575,-35.610000000000014,-41.01999999999998,-2.8999999999999915,0.9818772653419455,-30.36,0.7400000000000002,-0.8799999999999999,-10.7,-4.369999999999999,5.619999999999999,0.26000000000000023,6.780000000000001,12.5,0.8675187175225973,103,2024-11-23 18:00:00,39,25,1,0,H
0.8,2.2,1.3,2.6,1.6,1.3,4.38,6.0,45.25,56.38,80.88,85.5,7.2,7.3,0.83,1.67,1.33,1.83,8,8,45.25,56.38,62.0,64.0,25.0,87.5,8,8,394.62,485.62,323.5,416.62,80.68,85.66,25.0,62.5,8,8,13.75,16.25,4.38,6.0,31.82,36.92,10.0,13.85,10.0,7.22,8,8,3.25,2.88,1.62,1.62,66.67,63.89,12.5,25.0,-1.4000000000000001,0.5333333334888888,-1.3,0.6666666667521368,0.30000000000000004,-11.130000000000003,0.8904850929854325,-91.0,-93.12,-4.97999999999999,0.9700613201877477,-37.5,-2.5,-1.62,-5.100000000000001,-3.8499999999999996,2.7800000000000002,0.3700000000000001,2.780000000000001,-12.5,0.8103494934686369,1118,2024-11-23 19:45:00,75,67,1,3,A
1.7,1.8,1.9,1.8,1.3,1.2,4.12,5.12,44.25,53.38,81.62,83.25,8.2,8.1,1.4,1.6,1.6,1.4,8,8,44.25,53.38,64.0,63.0,37.5,62.5,8,8,393.75,464.62,326.62,390.0,81.5,83.31,37.5,37.5,8,8,12.38,13.0,4.12,5.12,33.33,39.42,15.15,13.46,6.6,7.43,8,8,4.25,3.62,1.5,1.5,73.91,70.73,0.0,37.5,-0.10000000000000009,0.9714285714367347,0.09999999999999987,0.9729729729802776,0.10000000000000009,-9.130000000000003,0.9064836628095208,-70.87,-63.379999999999995,-1.8100000000000023,0.9890176566956554,0.0,-0.6199999999999992,-1.0,-6.090000000000003,1.6899999999999995,-0.8300000000000001,0.6299999999999999,3.1799999999999926,-37.5,0.9433971258739224,104,2024-11-23 20:00:00,30,23,1,1,D
1.1,2.4,1.2,3.4,1.6,0.9,4.7,7.22,53.2,67.67,86.1,88.33,7.1,7.1,1.86,2.25,1.57,2.75,10,9,53.2,67.67,68.0,78.0,50.0,100.0,10,9,528.2,590.44,456.4,521.56,86.09,88.22,80.0,88.89,10,9,11.3,17.11,4.7,7.22,41.59,42.21,15.04,18.18,6.65,5.5,10,9,2.5,1.78,1.7,1.0,59.52,64.0,10.0,33.33,-1.2999999999999998,0.628571428677551,-2.2,0.5217391305387523,0.7000000000000001,-14.469999999999999,0.8802846032937843,-62.24000000000001,-65.15999999999997,-2.1299999999999955,0.9877803912570261,-8.89,-5.809999999999999,-2.5199999999999996,-0.6199999999999974,-3.1400000000000006,1.1500000000000004,0.72,-4.479999999999997,-23.33,0.8066063966185082,1509,2024-11-23 20:00:00,87,79,2,2,D
0.6,0.8,0.6,1.1,2.0,2.1,3.12,3.43,41.25,47.71,78.88,78.29,7.2,7.2,0.57,0.8,0.86,1.0,8,7,41.25,47.71,58.0,65.0,25.0,42.86,8,7,334.88,375.14,266.0,294.29,78.88,78.29,0.0,0.0,8,7,11.0,15.14,3.12,3.43,28.41,22.64,7.95,4.72,12.57,21.2,8,7,2.88,3.0,2.12,1.57,57.5,65.62,12.5,14.29,-0.20000000000000007,0.8571428572448979,-0.5000000000000001,0.7058823531141869,-0.10000000000000009,-6.460000000000001,0.9273830935259961,-40.25999999999999,-28.29000000000002,0.5899999999999892,0.9962461029458788,0.0,-4.140000000000001,-0.31000000000000005,5.77,3.2300000000000004,-8.629999999999999,-0.1200000000000001,-8.120000000000005,-1.7899999999999991,0.7793076653609834,1119,2024-11-24 11:30:00,64,61,2,2,D
1.7,2.0,1.5,1.9,1.5,1.6,3.5,4.44,45.7,42.78,73.7,84.11,6.8,7.5,2.29,2.17,1.86,1.5,10,9,45.7,42.78,61.0,46.0,30.0,0.0,10,9,345.9,413.78,259.3,351.33,73.67,84.31,0.0,44.44,10,9,10.5,14.56,3.5,4.44,33.33,30.53,13.33,12.98,7.5,7.71,10,9,2.9,3.0,1.6,1.89,64.44,61.36,20.0,0.0,-0.30000000000000004,0.9189189189408327,-0.3999999999999999,0.8823529412110727,-0.10000000000000009,2.9200000000000017,0.966998191682109,-67.88,-92.02999999999997,-10.64,0.9326497024944129,-44.44,-4.0600000000000005,-0.9400000000000004,2.799999999999997,0.34999999999999964,-0.20999999999999996,-0.10000000000000009,3.0799999999999983,20.0,0.9417347005446196,1510,2024-11-24 13:00:00,96,83,2,2,D
1.6,0.8,1.6,1.0,1.1,1.8,5.12,5.25,60.0,45.75,86.75,80.88,8.3,8.0,1.6,0.2,1.8,0.8,8,8,60.0,45.75,71.0,58.0,75.0,25.0,8,8,565.38,397.5,492.5,323.38,86.75,80.89,87.5,12.5,8,8,13.0,12.88,5.12,5.25,39.42,40.78,12.5,11.65,8.0,8.58,8,8,3.25,2.5,1.0,1.5,76.47,62.5,50.0,25.0,0.8,0.6666666668055556,0.6000000000000001,0.7692307693195266,-0.7,14.25,0.8652482269516288,167.88,169.12,5.859999999999999,0.965044142209705,75.0,0.11999999999999922,-0.1299999999999999,-1.3599999999999994,0.8499999999999996,-0.5800000000000001,0.75,13.969999999999999,25.0,0.9056921586551859,105,2024-11-24 14:00:00,22,31,1,0,H
0.4,2.5,0.7,1.9,2.0,0.6,3.75,6.29,55.88,60.43,87.12,86.57,8.2,8.0,0.8,2.6,0.8,2.0,8,7,55.88,60.43,78.0,69.0,62.5,85.71,8,7,527.5,571.43,462.12,494.86,87.19,86.52,87.5,71.43,8,7,11.25,15.29,3.75,6.29,33.33,41.12,6.67,12.15,15.0,8.23,8,7,3.75,3.29,2.25,0.29,62.5,92.0,0.0,71.43,-2.1,0.27586206921521994,-1.2,0.5384615386390532,1.4,-4.549999999999997,0.9608804058123903,-43.92999999999995,-32.74000000000001,0.6700000000000017,0.99614299694896,16.069999999999993,-4.039999999999999,-2.54,-7.789999999999999,-5.48,6.77,0.45999999999999996,-29.5,-71.43,0.714215986647677,426,2024-11-24 14:00:00,7,6,2,3,A
1.0,0.7,1.1,1.0,1.5,1.4,4.43,2.14,49.29,47.29,82.29,81.71,7.2,7.3,1.4,1.0,1.0,1.0,7,7,49.29,47.29,70.0,70.0,57.14,42.86,7,7,449.0,429.14,378.43,356.86,82.3,81.69,28.57,28.57,7,7,10.29,5.43,4.43,2.14,43.06,39.47,16.67,13.16,6.0,7.6,6,7,5.0,2.43,1.5,1.29,76.92,65.38,33.33,14.29,0.30000000000000004,0.8235294118685121,0.10000000000000009,0.9523809524036281,0.10000000000000009,2.0,0.9792917788364124,19.860000000000014,21.569999999999993,0.6099999999999994,0.9962802609915465,0.0,4.859999999999999,2.2899999999999996,3.5900000000000034,3.5100000000000016,-1.5999999999999996,2.57,11.540000000000006,19.04,0.9304049468071449,1120,2024-11-24 14:00:00,70,78,1,1,D
0.9,2.3,1.2,2.4,1.9,0.9,4.38,5.62,53.62,55.38,85.0,83.88,6.9,7.2,1.25,1.83,1.75,1.83,8,8,53.62,55.38,72.0,68.0,62.5,62.5,8,8,480.88,449.62,411.88,379.88,85.06,83.94,50.0,50.0,8,8,14.12,14.75,4.38,5.62,30.97,38.14,9.73,12.71,10.27,7.87,8,8,2.5,3.75,1.88,1.0,57.14,78.95,0.0,37.5,-1.4,0.5625000001367187,-1.2,0.6666666667592592,0.9999999999999999,-1.7600000000000051,0.9838532110093224,31.25999999999999,32.0,1.1200000000000045,0.9933727810651279,0.0,-0.6300000000000008,-1.2400000000000002,-7.170000000000002,-2.9800000000000004,2.3999999999999995,-1.25,-21.810000000000002,-37.5,0.8100401480385365,1121,2024-11-24 14:00:00,77,69,0,2,A
0.5,1.3,1.2,1.5,2.5,1.4,4.29,3.71,43.57,46.14,78.14,75.14,8.44,8.22,0.6,2.0,0.8,2.25,7,7,43.57,46.14,56.0,58.0,28.57,42.86,7,7,376.86,380.57,296.29,291.57,78.34,75.12,0.0,0.0,7,7,11.29,11.14,4.29,3.71,37.97,33.33,11.39,14.1,8.78,7.09,7,7,4.0,4.29,3.0,1.71,57.14,71.43,0.0,14.29,-0.8,0.5555555558024692,-0.30000000000000004,0.8888888889300411,1.1,-2.5700000000000003,0.9713521346564334,-3.7099999999999795,4.720000000000027,3.219999999999999,0.9790173335072395,0.0,0.14999999999999858,0.5800000000000001,4.640000000000001,-2.709999999999999,1.6899999999999995,-0.29000000000000004,-14.290000000000006,-14.29,0.9058318492176228,786,2024-11-24 14:30:00,57,45,0,3,A
1.3,1.2,0.9,1.1,1.4,1.2,4.78,3.5,56.67,48.7,82.11,76.5,7.0,7.2,1.5,1.33,0.83,0.83,9,10,56.67,48.7,65.0,66.0,88.89,60.0,9,10,463.0,377.0,381.11,293.2,82.16,76.39,11.11,0.0,9,10,14.78,11.7,4.78,3.5,32.33,29.91,6.77,9.4,14.78,10.64,9,9,3.11,2.56,1.11,1.11,73.68,69.7,33.33,11.11,0.10000000000000009,0.9600000000159999,-0.20000000000000007,0.9000000000499999,0.19999999999999996,7.969999999999999,0.9243617728013253,86.0,87.91000000000003,5.769999999999996,0.9636076947337521,11.11,3.08,1.2800000000000002,2.419999999999998,-2.630000000000001,4.139999999999999,0.5499999999999998,3.980000000000004,22.22,0.8994904583520374,1511,2024-11-24 15:15:00,85,97,1,0,H
0.9,0.9,1.4,0.7,1.7,1.9,4.5,3.25,43.5,40.0,81.0,78.38,8.0,8.1,1.0,0.6,1.4,0.6,8,8,43.5,40.0,61.0,49.0,12.5,0.0,8,8,398.62,346.25,327.38,272.5,81.13,78.22,25.0,0.0,8,8,11.62,10.25,4.5,3.25,38.71,31.71,10.75,8.54,9.3,11.71,8,8,3.25,3.75,1.12,2.38,74.29,61.22,25.0,12.5,0.0,1.0,0.7,0.6666666668253969,-0.19999999999999996,3.5,0.9580838323358314,52.370000000000005,54.879999999999995,2.9099999999999966,0.9817383118921761,25.0,1.3699999999999992,1.25,7.0,2.210000000000001,-2.41,-0.5,13.070000000000007,12.5,0.8175653183580893,106,2024-11-24 16:00:00,26,36,0,2,A
1.3,1.0,1.8,1.3,1.8,1.9,4.62,3.12,47.5,42.5,79.5,80.5,7.9,8.1,2.4,1.2,2.2,0.8,8,8,47.5,42.5,65.0,54.0,37.5,25.0,8,8,404.38,376.5,325.25,306.12,79.54,80.57,25.0,25.0,8,8,11.88,9.5,4.62,3.12,38.95,32.89,11.58,7.89,8.64,12.67,8,8,3.12,3.88,2.0,1.75,60.98,68.89,12.5,0.0,0.30000000000000004,0.8695652174480151,0.5,0.838709677471384,-0.09999999999999987,5.0,0.9444444444450617,27.879999999999995,19.129999999999995,-1.029999999999987,0.9935669227406561,0.0,2.380000000000001,1.5,6.060000000000002,3.6900000000000004,-4.029999999999999,-0.7599999999999998,-7.910000000000004,12.5,0.8549444050501055,107,2024-11-24 16:00:00,35,21,1,0,H
0.8,1.2,1.2,1.1,2.0,1.2,2.88,5.62,41.88,52.25,82.25,84.62,8.3,8.0,0.6,1.0,0.8,1.0,8,8,41.88,52.25,55.0,67.0,12.5,62.5,8,8,373.12,500.25,309.75,425.12,82.21,84.53,50.0,37.5,8,8,9.38,14.0,2.88,5.62,30.67,40.18,8.0,6.25,12.5,16.0,8,8,3.75,2.5,2.0,1.12,65.22,68.97,12.5,50.0,-0.3999999999999999,0.8000000001,0.09999999999999987,0.9565217391493385,0.8,-10.369999999999997,0.8898332093924378,-127.13,-115.37,-2.3200000000000074,0.9860861221063566,12.5,-4.619999999999999,-2.74,-9.509999999999998,1.75,-3.5,1.25,-3.75,-37.5,0.8998291603222442,427,2024-11-24 16:30:00,18,1,1,1,D
